Duration_of_Credit_monthly,Credit_Amount,Instalment_per_cent,Duration_in_Current_address,Age_years,No_of_Credits_at_this_Bank,No_of_dependents,Purpose_0,Purpose_1,Purpose_2,Purpose_3,Purpose_4,Purpose_5,Purpose_6,Purpose_8,Purpose_9,Purpose_10,Sex_Marital_Status_1,Sex_Marital_Status_2,Sex_Marital_Status_3,Sex_Marital_Status_4,Guarantors_1,Guarantors_2,Guarantors_3,Type_of_apartment_1,Type_of_apartment_2,Type_of_apartment_3,Telephone_1,Telephone_2,Foreign_Worker_1,Foreign_Worker_2,Account_Balance,Payment_Status_of_Previous_Credit,Value_Savings_Stocks,Length_of_current_employment,Most_valuable_available_asset,Concurrent_Credits,Occupation,Creditability
2.267594546504538,1.5887561859112675,-0.8620262950330072,1.0219103681995318,-0.40386204765996103,-0.6978048197587581,-0.43236977250733133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,3.0,2.0,3.0,1
-0.9907737052774169,-0.6922733454711285,0.03242381654469148,1.0219103681995318,1.072226059885181,1.0576790035337154,2.312835132301122,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,4.0,0.0,2.0,2.0,1
0.26244485310025806,-0.5965962249936972,0.03242381654469148,-1.682152348094709,-0.31703333545142326,-0.6978048197587581,2.312835132301122,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,3.0,2.0,0.0,2.0,1
-0.4894862819263469,0.14345180536582822,-1.756476406610706,-0.780798109329962,0.8985686354681054,1.0576790035337154,-0.43236977250733133,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,2.0,1.0,1
-0.7401299936018819,-0.8118697460679176,-0.8620262950330072,0.12055612943478493,0.9853973476766431,1.0576790035337154,2.312835132301122,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,3.0,0.0,2.0,1.0,1
-0.9907737052774169,-0.8198428394410369,0.9268739281223902,-0.780798109329962,1.419540908719332,1.0576790035337154,-0.43236977250733133,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,4.0,2.0,4.0,2.0,2.0,2.0,1
0.26244485310025806,0.15722351210121605,-1.756476406610706,1.0219103681995318,-1.1853204575368008,-0.6978048197587581,-0.43236977250733133,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,1
-0.9907737052774169,-0.9220433999510204,0.9268739281223902,0.12055612943478493,-0.6643481842855743,-0.6978048197587581,-0.43236977250733133,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,0
-0.4894862819263469,-0.5353483713547355,-0.8620262950330072,0.12055612943478493,0.030281513382727766,-0.6978048197587581,-0.43236977250733133,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,1
0.26244485310025806,1.3205703179063466,-0.8620262950330072,1.0219103681995318,0.8985686354681054,1.0576790035337154,2.312835132301122,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,4.0,4.0,2.0,1.0,2.0,3.0,1
-1.241417416952952,-1.0046736403633474,0.9268739281223902,1.0219103681995318,0.29076765000834104,-0.6978048197587581,-0.43236977250733133,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.0,2.0,2.0,1.0,1
0.26244485310025806,-0.21569980975968092,-0.8620262950330072,1.0219103681995318,-0.6643481842855743,-0.6978048197587581,-0.43236977250733133,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,1
0.26244485310025806,-0.01782212877226621,0.9268739281223902,-1.682152348094709,-1.1853204575368008,-0.6978048197587581,-0.43236977250733133,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,2.0,1
1.265019699802398,0.960331462775412,0.9268739281223902,-1.682152348094709,-1.0116630331197254,-0.6978048197587581,-0.43236977250733133,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1
-1.074321609169262,0.07241879167803832,-1.756476406610706,1.0219103681995318,0.29076765000834104,1.0576790035337154,-0.43236977250733133,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,3.0,0.0,2.0,1.0,1
0.26244485310025806,-0.6096431050588015,0.9268739281223902,-1.682152348094709,0.6380824988424921,1.0576790035337154,-0.43236977250733133,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,4.0,3.0,2.0,0.0,2.0,1.0,1
0.26244485310025806,0.9443852760291735,0.9268739281223902,-0.780798109329962,-0.7511768964941121,1.0576790035337154,-0.43236977250733133,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,4.0,3.0,2.0,0.0,2.0,2.0,1
0.26244485310025806,-0.5802876249123169,0.9268739281223902,1.0219103681995318,1.5931983331364075,1.0576790035337154,2.312835132301122,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,4.0,0.0,4.0,3.0,2.0,2.0,1
0.763732276451328,2.690855138077436,0.03242381654469148,1.0219103681995318,0.2039389377998033,2.8131628268261886,2.312835132301122,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,4.0,3.0,2.0,3.0,1
-0.9907737052774169,-0.2870952367826126,-0.8620262950330072,0.12055612943478493,-0.40386204765996103,-0.6978048197587581,-0.43236977250733133,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,2.0,2.0,3.0,1
0.26244485310025806,0.707366954846446,0.9268739281223902,1.0219103681995318,-0.23020462324288551,-0.6978048197587581,-0.43236977250733133,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,4.0,0.0,4.0,2.0,2.0,2.0,1
-0.4894862819263469,-0.0044128353720201555,-0.8620262950330072,0.12055612943478493,-1.3589778819538765,-0.6978048197587581,-0.43236977250733133,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,1
0.26244485310025806,0.3453160330398026,-0.8620262950330072,0.12055612943478493,-0.05654719882581,1.0576790035337154,-0.43236977250733133,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,1
2.016950834829003,-0.4904091177971541,0.9268739281223902,1.0219103681995318,-1.0984917453282632,-0.6978048197587581,-0.43236977250733133,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,3.0,2.0,2.0,0
0.513088564775793,0.6954073147867671,0.03242381654469148,1.0219103681995318,-0.8380056087026498,1.0576790035337154,-0.43236977250733133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,0.0,3.0,2.0,2.0,2.0,1
1.265019699802398,-0.4512684776018413,0.9268739281223902,1.0219103681995318,2.2009993185961716,-0.6978048197587581,-0.43236977250733133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,3.0,2.0,3.0,0
-0.7401299936018819,-1.0362036005206827,0.9268739281223902,-1.682152348094709,0.8117399232595676,-0.6978048197587581,-0.43236977250733133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,1.0,1
0.763732276451328,-0.06566068901098186,0.9268739281223902,1.0219103681995318,0.9853973476766431,-0.6978048197587581,-0.43236977250733133,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,4.0,0.0,4.0,1.0,2.0,2.0,1
-0.7401299936018819,0.0727812050131801,-0.8620262950330072,0.12055612943478493,0.11711022559126552,-0.6978048197587581,-0.43236977250733133,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,4.0,4.0,2.0,2.0,3.0,1
-0.23884257025081193,-0.7767156525591644,0.9268739281223902,-1.682152348094709,-0.4906907598684988,1.0576790035337154,-0.43236977250733133,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,4.0,0.0,1.0,1.0,2.0,2.0,1
1.265019699802398,1.6876950264049748,0.9268739281223902,-0.780798109329962,-0.9248343209111876,1.0576790035337154,-0.43236977250733133,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,4.0,0.0,2.0,0.0,1.0,2.0,0
0.26244485310025806,-0.5940593316477047,0.9268739281223902,1.0219103681995318,0.3775963622168788,-0.6978048197587581,-0.43236977250733133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,3.0,2.0,0.0,2.0,1
3.270169393206678,1.3183958378954959,0.03242381654469148,1.0219103681995318,2.3746567430132473,1.0576790035337154,-0.43236977250733133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,4.0,3.0,2.0,2.0,0
0.763732276451328,0.48267068705853916,0.9268739281223902,1.0219103681995318,-0.8380056087026498,-0.6978048197587581,-0.43236977250733133,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,4.0,0.0,3.0,2.0,2.0,3.0,1
2.267594546504538,1.6260847594308714,-0.8620262950330072,1.0219103681995318,0.11711022559126552,-0.6978048197587581,-0.43236977250733133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,2.0,2.0,0
3.270169393206678,2.5977149109459976,-0.8620262950330072,1.0219103681995318,0.5512537866339543,-0.6978048197587581,-0.43236977250733133,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,0.0,4.0,1.0,2.0,3.0,1
-0.7401299936018819,-0.890513439793685,0.9268739281223902,0.12055612943478493,-1.1853204575368008,-0.6978048197587581,-0.43236977250733133,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,0
-1.241417416952952,-0.7230784789581802,0.03242381654469148,-0.780798109329962,0.6380824988424921,-0.6978048197587581,-0.43236977250733133,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,2.0,1
0.26244485310025806,-0.42263782412564027,0.9268739281223902,1.0219103681995318,2.114170606387634,1.0576790035337154,-0.43236977250733133,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,4.0,3.0,2.0,2.0,1
-0.7401299936018819,-0.8542721062795064,-0.8620262950330072,1.0219103681995318,-1.0984917453282632,-0.6978048197587581,-0.43236977250733133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,3.0,0.0,2.0,1.0,1
1.265019699802398,0.12206941859246288,0.9268739281223902,1.0219103681995318,0.11711022559126552,1.0576790035337154,-0.43236977250733133,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,4.0,0.0,3.0,2.0,2.0,2.0,1
-0.7401299936018819,-0.6944478254819793,-0.8620262950330072,1.0219103681995318,-1.3589778819538765,-0.6978048197587581,-0.43236977250733133,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,0
-0.7401299936018819,-0.6429851318918457,0.03242381654469148,1.0219103681995318,1.6800270453449453,-0.6978048197587581,-0.43236977250733133,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,4.0,4.0,0.0,2.0,3.0,1
-1.074321609169262,-0.900661013177655,0.9268739281223902,1.0219103681995318,0.9853973476766431,1.0576790035337154,-0.43236977250733133,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,2.0,1.0,1
-0.907225801385572,-0.4617784643209531,-1.756476406610706,1.0219103681995318,0.2039389377998033,-0.6978048197587581,-0.43236977250733133,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,2.0,1.0,2.0,2.0,1
-0.9907737052774169,-0.16133780948841314,0.03242381654469148,1.0219103681995318,-0.05654719882581,-0.6978048197587581,-0.43236977250733133,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0,1
-0.7401299936018819,-0.9021106665182221,0.9268739281223902,1.0219103681995318,1.8536844697620207,-0.6978048197587581,-0.43236977250733133,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,2.0,1.0,0
1.265019699802398,0.4551272735877635,0.9268739281223902,1.0219103681995318,-0.14337591103434777,1.0576790035337154,-0.43236977250733133,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,0.0,2.0,0.0,2.0,2.0,1
-0.5730341858181919,-0.8684062263500361,0.9268739281223902,-0.780798109329962,-0.7511768964941121,1.0576790035337154,-0.43236977250733133,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,0.0,2.0,2.0,2.0,1.0,1
1.265019699802398,0.018419204741912314,-0.8620262950330072,1.0219103681995318,0.29076765000834104,-0.6978048197587581,2.312835132301122,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,3.0,0.0,3.0,1
-0.23884257025081193,-0.5067177178785345,0.9268739281223902,-0.780798109329962,-1.0116630331197254,1.0576790035337154,-0.43236977250733133,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,4.0,0.0,2.0,2.0,2.0,2.0,1
3.270169393206678,2.517259150544521,-0.8620262950330072,1.0219103681995318,-1.2721491697453386,-0.6978048197587581,-0.43236977250733133,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,3.0,0.0,2.0,2.0,1
-0.07174676246712194,-0.35740342380011897,0.9268739281223902,1.0219103681995318,0.29076765000834104,-0.6978048197587581,-0.43236977250733133,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,3.0,2.0,2.0,2.0,1
2.267594546504538,-0.16206263615869673,0.9268739281223902,0.12055612943478493,0.2039389377998033,1.0576790035337154,2.312835132301122,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,1
1.265019699802398,0.28696748608197514,0.03242381654469148,-0.780798109329962,-0.5775194720770366,-0.6978048197587581,-0.43236977250733133,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,3.0,0.0,0.0,1
-0.9907737052774169,0.6997562748084685,-0.8620262950330072,1.0219103681995318,3.3297725773071627,-0.6978048197587581,2.312835132301122,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,3.0,0.0,3.0,0
-0.7401299936018819,-0.7241657189636056,0.9268739281223902,1.0219103681995318,-1.0984917453282632,-0.6978048197587581,-0.43236977250733133,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,2.0,1.0,0.0,2.0,1
1.265019699802398,-0.04319106223219117,0.9268739281223902,1.0219103681995318,0.030281513382727766,-0.6978048197587581,-0.43236977250733133,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,4.0,2.0,0.0,2.0,2.0,1
-0.23884257025081193,-0.05406346228644473,-1.756476406610706,-1.682152348094709,0.8117399232595676,-0.6978048197587581,-0.43236977250733133,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1
1.766307123153468,1.4408915451734192,0.9268739281223902,0.12055612943478493,-0.4906907598684988,-0.6978048197587581,-0.43236977250733133,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,3.0,2.0,2.0,3.0,0
-0.7401299936018819,-0.9064596265399235,0.9268739281223902,-0.780798109329962,0.8985686354681054,1.0576790035337154,-0.43236977250733133,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0
0.26244485310025806,-0.4461946909098563,0.9268739281223902,1.0219103681995318,-1.3589778819538765,-0.6978048197587581,-0.43236977250733133,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,4.0,2.0,2.0,2.0,1
-0.9907737052774169,-0.7219912389527549,0.9268739281223902,1.0219103681995318,-0.9248343209111876,-0.6978048197587581,-0.43236977250733133,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,4.0,0.0,2.0,2.0,1
0.26244485310025806,0.8367485154920633,0.03242381654469148,1.0219103681995318,0.7249112110510298,1.0576790035337154,-0.43236977250733133,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,4.0,0.0,4.0,3.0,2.0,2.0,1
0.26244485310025806,-0.718367105601337,0.9268739281223902,1.0219103681995318,0.2039389377998033,1.0576790035337154,2.312835132301122,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,3.0,0.0,2.0,0
0.26244485310025806,1.225255610764057,0.9268739281223902,-0.780798109329962,-0.5775194720770366,-0.6978048197587581,-0.43236977250733133,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,3.0,1
-1.241417416952952,-0.7111188388985014,-0.8620262950330072,1.0219103681995318,1.2458834843022564,-0.6978048197587581,-0.43236977250733133,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1
-1.241417416952952,-0.9115334132319085,-0.8620262950330072,-1.682152348094709,-0.5775194720770366,-0.6978048197587581,-0.43236977250733133,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,2.0,1
2.267594546504538,1.2901275977544366,0.03242381654469148,-0.780798109329962,-0.40386204765996103,-0.6978048197587581,-0.43236977250733133,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,0
-0.7401299936018819,-0.06566068901098186,0.03242381654469148,-1.682152348094709,-0.14337591103434777,-0.6978048197587581,-0.43236977250733133,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,3.0,1
0.5966364686676381,0.2927660994442437,0.03242381654469148,-0.780798109329962,0.8117399232595676,-0.6978048197587581,-0.43236977250733133,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,0
